Customer ID,Gender,DOB,First Name,Last Name,Phone Number,Loyalty Tier,Marketing Segment
"""CID3215242""",Male,1/2/1993,James,Liu,04906 599 213,Silver,New
"""CID2154074""",Male,8/24/1986,Micah,Mcdonald,04200 892 389,Silver,New
"""CID4697642""",Male,3/24/1984,Mason,Waters,04281 851 109,Silver,New
"""CID4330019""",Male,6/18/2002,Ava,White,04298 691 123,Silver,New
"""CID1193764""",Male,1/30/1989,Julian,Serrano,04770 671 192,Bronze,New
"""CID9232244""",Male,12/24/2000,Clara,Maxwell,04300 653 580,Bronze,Occasional
"""CID7292132""",Male,2/23/1990,Scarlett,Payne,04700 623 980,Bronze,New
"""CID6260946""",Male,1/26/1994,Elena,Curry,04584 923 854,Bronze,Occasional
"""CID4896073""",Male,9/1/1972,Abigail,Barton,04226 574 248,Bronze,Occasional
"""CID6731666""",Male,5/24/1992,Anthony,Campbell,04696 755 974,Bronze,Frequent Rider
"""CID9333845""",Male,7/25/1988,Autumn,Wolfe,04841 543 693,Silver,New
"""CID2721563""",Male,1/30/1992,Alexander,Montgomery,04337 160 154,Bronze,Occasional
"""CID4850979""",Male,5/28/1994,Delilah,Hill,04984 444 762,Gold,New
"""CID7143989""",Male,6/9/1993,Stella,Ryan,04141 741 512,Gold,New
"""CID2910913""",Male,5/25/1973,Daisy,Silva,04154 924 684,Bronze,Frequent Rider
"""CID8805139""",Male,7/28/1970,Leonardo,Walters,04886 902 674,Bronze,Occasional
"""CID2960838""",Male,5/27/1976,Athena,Reed,04695 608 483,Silver,New
"""CID8542583""",Male,9/22/1984,Eloise,Larson,04210 606 866,Silver,New
"""CID9447069""",Male,8/16/1993,Lydia,Logan,04390 649 217,Bronze,Occasional
"""CID9250719""",Male,12/2/1972,Isaiah,Gibbs,04699 584 186,Bronze,Occasional
"""CID6640597""",Male,2/24/1984,Mateo,Greene,04967 890 127,Silver,New
"""CID4019303""",Male,2/7/2005,Delilah,Richards,04948 725 554,Bronze,New
"""CID3385226""",Male,10/31/1987,Emery,Wu,04610 329 899,Silver,New
"""CID4805819""",Male,1/3/2006,Isaac,Singh,04725 876 696,Bronze,Frequent Rider
"""CID5485762""",Male,6/29/1991,Jackson,Shelton,04108 880 585,Bronze,New
"""CID4254404""",Male,3/8/1980,Joseph,Shaw,04893 582 802,Silver,New
"""CID1032196""",Male,10/3/1992,Levi,Chandler,04308 751 329,Silver,New
"""CID7803210""",Male,7/23/1989,Ella,Rose,04802 645 348,Silver,New
"""CID7179926""",Male,5/5/1978,Vivian,Wright,04635 943 799,Silver,New
"""CID2914515""",Male,12/29/1987,Delilah,Glover,04544 293 917,Bronze,Frequent Rider
"""CID4418657""",Male,4/17/1994,Lincoln,Todd,04316 701 849,Silver,New
"""CID3494610""",Male,10/19/1973,Carter,Huang,04372 346 903,Silver,New
"""CID3471193""",Male,7/29/2006,Camila,Yang,04292 506 973,Silver,New
"""CID9382079""",Male,12/4/1983,Audrey,Pierce,04860 256 909,Bronze,Occasional
"""CID3794502""",Male,7/30/1984,Theo,Hubbard,04708 244 222,Gold,New
"""CID8229428""",Male,6/25/1976,Victoria,Graham,04768 551 637,Bronze,Occasional
"""CID2036541""",Male,2/9/1986,Matthew,Murphy,04202 679 389,Silver,New
"""CID1437336""",Male,5/9/1972,Hannah,Matthews,04463 935 508,Gold,New
"""CID9786042""",Male,1/19/1982,Lyla,Roman,04606 888 382,Silver,New
"""CID3627391""",Male,4/30/1983,Sophia,Kelley,04264 815 994,Gold,New
"""CID5372274""",Male,10/11/1977,Cooper,Patel,04283 464 809,Bronze,New
"""CID5404553""",Male,8/8/1984,Joshua,Mann,04845 787 583,Bronze,New
"""CID6776646""",Male,5/20/1982,Lincoln,Sullivan,04967 482 915,Silver,New
"""CID1296895""",Male,6/1/1981,Dylan,Ibarra,04245 398 732,Gold,New
"""CID2941890""",Male,1/21/1975,Eli,Park,04458 608 874,Bronze,New
"""CID2567945""",Male,7/16/1988,Daniel,Davidson,04447 652 180,Silver,New
"""CID7051878""",Male,3/6/1985,Ayla,Macias,04224 772 778,Silver,New
"""CID8578287""",Male,4/8/1974,Aaron,Castro,04299 280 327,Bronze,Occasional
"""CID3480522""",Male,5/22/1975,Lucy,Lawson,04103 316 412,Bronze,Frequent Rider
"""CID6286831""",Male,6/10/2001,Addison,Avila,04902 416 785,Silver,New
"""CID5819264""",Male,2/6/1986,Dylan,Ramos,04348 577 361,Bronze,Occasional
"""CID9658351""",Male,2/5/1990,Natalie,Lee,04923 513 903,Bronze,Occasional
"""CID1295813""",Male,6/30/2002,Camila,Griffin,04261 760 383,Silver,New
"""CID1501533""",Male,7/8/1994,Ezekiel,Bauer,04351 962 477,Bronze,New
"""CID4130652""",Male,7/24/1984,Parker,Morris,04967 748 396,Gold,New
"""CID4528348""",Male,10/10/1991,Levi,Walton,04872 738 980,Silver,New
"""CID1895189""",Male,10/31/1988,Isaac,Franklin,04626 912 723,Bronze,New
"""CID3192351""",Male,1/20/1994,Theo,Cunningham,04433 947 799,Bronze,New
"""CID5633622""",Male,12/19/1994,Chloe,Holloway,04854 833 297,Bronze,New
"""CID3899231""",Male,10/5/1997,Gael,Hall,04915 139 168,Bronze,New
"""CID7242372""",Male,9/13/1991,Kinsley,Rice,04630 968 879,Silver,New
"""CID3339585""",Male,12/10/1984,Micah,Pope,04227 594 150,Bronze,New
"""CID9816010""",Male,8/29/1988,Delilah,Hanson,04621 636 884,Silver,New
"""CID4736469""",Male,1/10/2007,Walker,Harper,04938 987 175,Silver,New
"""CID4302311""",Male,1/20/1985,Scarlett,Sutton,04937 634 135,Bronze,Occasional
"""CID3072962""",Male,1/6/1983,Lucas,Camacho,04922 376 133,Silver,New
"""CID7010722""",Male,3/13/1992,Bennett,Valdez,04153 170 377,Bronze,Occasional
"""CID6044294""",Male,11/26/1986,Charlotte,Harrington,04168 629 299,Bronze,New
"""CID2369298""",Male,8/23/1988,Angel,Fields,04285 714 324,Bronze,Occasional
"""CID9094427""",Male,12/17/1989,John,Christensen,04280 213 998,Silver,New
"""CID7470261""",Male,3/10/1986,Gabriel,Hail,04352 468 713,Bronze,New
"""CID2328704""",Male,9/19/1979,Willow,Rowe,04108 901 114,Bronze,New
"""CID3104231""",Male,10/10/1994,Adeline,Black,04663 122 986,Bronze,New
"""CID6067378""",Male,10/13/2007,Victoria,Garcia,04150 331 401,Bronze,Occasional
"""CID7586583""",Male,3/29/1989,Alice,Doyle,04119 458 664,Gold,New
"""CID4625807""",Male,7/7/1996,August,Velazquez,04266 835 718,Silver,New
"""CID8976182""",Male,4/9/1991,Violet,Foster,04544 708 767,Bronze,Occasional
"""CID1908216""",Male,6/10/1981,Luke,Campos,04756 141 617,Bronze,Frequent Rider
"""CID7212119""",Male,2/1/1994,Addison,Shaffer,04990 250 623,Bronze,Frequent Rider
"""CID3773482""",Male,5/6/1970,Lily,Contreras,04168 780 731,Gold,New
"""CID6567281""",Male,10/18/1985,Christopher,Perry,04855 204 228,Bronze,New
"""CID4529927""",Male,2/14/1979,Bennett,Adkins,04218 856 460,Gold,New
"""CID9902256""",Male,11/14/1985,Hudson,Holmes,04600 875 792,Silver,New
"""CID7253416""",Male,3/2/1992,Zoe,Cabrera,04401 285 210,Bronze,New
"""CID4405721""",Male,7/11/1993,Jose,Moore,04839 542 200,Gold,New
"""CID6124996""",Male,11/20/1978,Thiago,Bowen,04199 815 265,Bronze,Occasional
"""CID3125278""",Male,9/23/2002,Aaliyah,Stone,04476 240 274,Silver,New
"""CID3203722""",Male,8/7/1988,Ayla,Cruz,04146 130 475,Bronze,Occasional
"""CID2712013""",Male,9/18/1993,Eloise,Cardenas,04503 949 115,Bronze,Occasional
"""CID2281519""",Male,4/11/1991,Lucy,Obrien,04654 560 420,Bronze,Occasional
"""CID5130718""",Male,2/16/1970,Alexander,Cardenas,04399 365 648,Silver,New
"""CID8692503""",Male,5/20/1988,Leonardo,Delgado,04637 138 960,Silver,New
"""CID4275914""",Male,8/23/1990,Zoe,Miles,04947 202 780,Silver,New
"""CID9416242""",Male,3/24/1983,Ryan,Bowman,04387 984 739,Bronze,Frequent Rider
"""CID1030753""",Male,3/22/1980,Maria,Rowe,04556 919 224,Bronze,Occasional
"""CID5921257""",Male,6/9/1985,Ethan,Singh,04265 810 813,Bronze,Occasional
"""CID3077805""",Male,9/6/1985,Kennedy,Quinn,04286 464 713,Bronze,Occasional
"""CID7542922""",Male,11/20/1985,Sadie,Duncan,04862 961 942,Bronze,Occasional
"""CID7774837""",Male,1/8/1981,Sophia,Fuentes,04252 993 567,Silver,New
"""CID7990974""",Male,9/30/1987,Amir,Shelton,04711 779 773,Bronze,Frequent Rider
"""CID6093452""",Male,4/7/1989,Alexander,Hamilton,04787 517 370,Silver,New
"""CID7088241""",Male,5/2/1991,Victoria,Steele,04994 684 129,Bronze,Occasional
"""CID8679276""",Male,12/16/1972,Eden,Curry,04557 835 569,Bronze,New
"""CID6481348""",Male,9/19/1982,Claire,Howard,04443 355 429,Bronze,Occasional
"""CID1487975""",Male,4/7/1996,Michael,Cook,04663 160 923,Bronze,Occasional
"""CID2693633""",Male,11/2/1978,Alexander,Espinoza,04140 872 272,Bronze,New
"""CID4838658""",Male,12/8/1986,Elijah,Porter,04772 145 690,Bronze,Occasional
"""CID8166401""",Male,11/7/1974,Layla,Caldwell,04628 597 172,Bronze,New
"""CID1416555""",Male,11/9/1994,Maeve,Salas,04565 698 253,Bronze,New
"""CID2323422""",Male,5/8/1986,Eloise,Brady,04575 631 112,Bronze,Frequent Rider
"""CID5661102""",Male,12/28/1985,Hazel,Oconnor,04616 731 792,Silver,New
"""CID4125399""",Male,4/24/1973,Michael,Park,04615 713 705,Bronze,Occasional
"""CID9964638""",Male,9/26/1977,Hannah,Logan,04349 441 606,Bronze,Occasional
"""CID3506515""",Male,4/20/1989,Weston,Vargas,04310 539 724,Silver,New
"""CID2801589""",Male,6/18/1985,Walker,Leonard,04465 623 117,Silver,New
"""CID6970636""",Male,10/4/1986,Lyla,Campos,04364 657 407,Bronze,Occasional
"""CID6381738""",Male,5/9/1993,Elias,Watkins,04879 456 218,Bronze,Frequent Rider
"""CID3400110""",Male,11/9/1987,Bennett,Ingram,04642 478 313,Bronze,Frequent Rider
"""CID3068872""",Male,6/20/1981,Adrian,Washington,04640 288 227,Silver,New
"""CID2838731""",Male,9/19/1979,Lily,Owen,04732 218 351,Bronze,Occasional
"""CID8677699""",Male,8/15/1989,Valentina,Bauer,04411 885 522,Bronze,Occasional
"""CID4089830""",Male,9/24/1994,Luka,Chapman,04133 564 583,Silver,New
"""CID8878002""",Male,7/23/1979,Lucia,Barker,04691 705 657,Bronze,New
"""CID1004784""",Male,12/6/1991,Aiden,Rice,04226 353 784,Bronze,Occasional
"""CID3000345""",Male,11/16/1972,Levi,Gill,04992 921 795,Bronze,New
"""CID7199241""",Male,10/7/1978,Leah,Bush,04375 152 125,Silver,New
"""CID4158986""",Male,11/21/1976,Elizabeth,Pearson,04882 691 631,Bronze,Occasional
"""CID4510240""",Male,12/15/1992,Micah,Shaffer,04333 315 597,Bronze,Frequent Rider
"""CID1441937""",Male,10/16/2000,Alice,Goodwin,04252 798 851,Gold,New
"""CID3758873""",Male,2/7/1971,Autumn,Simmons,04175 174 195,Gold,New
"""CID5921510""",Male,2/5/1976,Aaron,Joseph,04656 413 875,Bronze,Occasional
"""CID5212455""",Male,4/5/1984,Andrew,Newman,04908 270 305,Bronze,Occasional
"""CID3308866""",Male,10/25/1987,Harper,Gutierrez,04288 940 222,Bronze,Frequent Rider
"""CID4486029""",Male,9/27/1984,Cameron,Schmidt,04796 761 467,Bronze,New
"""CID3075272""",Male,2/21/1986,David,Marshall,04783 678 925,Bronze,Occasional
"""CID3463027""",Male,7/13/1984,Caroline,Andrews,04332 365 216,Bronze,Frequent Rider
"""CID7499313""",Male,5/23/1972,Christopher,Pena,04530 437 853,Silver,New
"""CID5850345""",Male,2/11/1991,Silas,Montoya,04166 729 203,Gold,New
"""CID5855184""",Male,3/8/1990,Logan,Pearson,04937 296 640,Bronze,Occasional
"""CID5244532""",Male,12/9/1971,Parker,Suarez,04962 676 941,Gold,New
"""CID7676450""",Male,7/10/1976,Eleanor,Nunez,04473 660 898,Bronze,Occasional
"""CID3655439""",Male,9/13/1983,Mason,Dawson,04474 584 402,Bronze,Occasional
"""CID4723366""",Male,8/27/1972,Charles,Pierce,04656 704 686,Bronze,New
"""CID1938710""",Male,3/31/1989,Caleb,Lucas,04339 529 395,Silver,New
"""CID8313729""",Male,2/13/1992,Harper,Lucas,04397 119 460,Bronze,New
"""CID3811968""",Male,1/1/1991,Eden,Diaz,04159 992 349,Silver,New
"""CID1362913""",Male,7/2/1993,Jaxon,Flynn,04829 451 462,Gold,New
"""CID3169109""",Male,10/3/1972,Waylon,Spencer,04169 378 240,Bronze,Frequent Rider
"""CID8978567""",Male,1/14/1981,Nova,Hudson,04301 874 219,Bronze,Occasional
"""CID2765374""",Male,12/10/1985,Emilia,Howard,04201 191 144,Silver,New
"""CID2656518""",Male,1/12/1986,Samuel,Rhodes,04665 366 604,Gold,New
"""CID6415639""",Male,6/14/1994,Axel,Cross,04580 236 388,Gold,New
"""CID3288614""",Male,6/22/1997,Isla,Ibarra,04952 497 148,Bronze,New
"""CID3192355""",Male,9/23/1988,Liliana,Mckinney,04777 403 484,Gold,New
"""CID2521883""",Male,12/7/1978,Millie,Patel,04538 464 693,Bronze,Occasional
"""CID8551973""",Male,1/26/1991,Gabriel,Morton,04289 735 115,Silver,New
"""CID8921274""",Male,6/24/1992,Mateo,Bush,04510 398 601,Silver,New
"""CID5068009""",Male,7/9/1982,Mia,Hughes,04663 343 219,Bronze,Occasional
"""CID7586347""",Male,7/17/1982,Logan,Hammond,04697 540 316,Bronze,Occasional
"""CID5285181""",Male,3/4/1989,Luca,Lang,04157 447 413,Bronze,New
"""CID3554977""",Male,5/4/1986,Eleanor,Robertson,04965 147 949,Bronze,New
"""CID3538617""",Male,8/14/1990,Waylon,Cannon,04424 240 429,Silver,New
"""CID6240053""",Male,5/30/1992,Axel,Carr,04881 990 874,Bronze,Frequent Rider
"""CID3329487""",Male,1/3/1993,Beau,Lopez,04667 673 325,Silver,New
"""CID7332345""",Male,3/24/1993,Hailey,Reynolds,04232 529 103,Silver,New
"""CID6827919""",Male,12/30/1993,Andrew,Pacheco,04575 731 408,Bronze,New
"""CID4442768""",Male,2/22/1989,August,Ross,04727 234 289,Gold,New
"""CID6704179""",Male,7/1/1990,Miles,Ross,04358 617 782,Silver,New
"""CID7563867""",Male,12/30/1994,Elias,Wilson,04961 147 765,Bronze,New
"""CID6417399""",Male,3/29/1983,Owen,Olson,04747 811 383,Silver,New
"""CID9995196""",Male,2/18/1993,Alexander,Barrera,04882 527 977,Bronze,Occasional
"""CID4952284""",Male,2/4/2004,Julian,Gray,04257 708 705,Silver,New
"""CID1077586""",Male,11/16/1994,Addison,Goodman,04906 282 958,Silver,New
"""CID1012548""",Male,9/6/1986,Walker,Gallagher,04995 905 716,Silver,New
"""CID1845980""",Male,4/16/1987,Luna,Delgado,04744 304 913,Silver,New
"""CID4041893""",Male,11/17/2007,Kai,Vazquez,04160 769 389,Silver,New
"""CID9160368""",Male,7/15/1994,Luca,Peters,04868 271 675,Bronze,New
"""CID2416362""",Male,9/13/1994,Josephine,Rodriguez,04835 311 385,Bronze,Frequent Rider
"""CID4709340""",Male,10/6/1973,Evelyn,Pacheco,04802 802 809,Bronze,Occasional
"""CID4830877""",Male,7/10/1989,Isaac,Arnold,04739 671 156,Silver,New
"""CID2207388""",Male,4/24/1973,Levi,Reid,04854 575 714,Silver,New
"""CID3351210""",Male,7/12/1988,Scarlett,Powers,04127 578 436,Bronze,New
"""CID3453799""",Male,10/23/1976,Leilani,Mendez,04854 915 740,Bronze,Frequent Rider
"""CID2955701""",Male,5/13/1993,Camila,Calderon,04185 498 526,Gold,New
"""CID2186576""",Male,5/29/1988,Liam,Hodges,04869 514 401,Bronze,Frequent Rider
"""CID1336911""",Male,10/19/1985,Maverick,Marquez,04481 771 141,Silver,New
"""CID9963800""",Male,7/4/1989,Vivian,Navarro,04340 441 851,Bronze,New
"""CID6053450""",Male,1/28/1983,Jack,Camacho,04201 983 967,Silver,New
"""CID7109338""",Male,3/2/1992,Thomas,Becker,04755 854 563,Bronze,New
"""CID4204069""",Male,3/29/1990,Christian,Huang,04201 405 942,Silver,New
"""CID6041120""",Male,3/9/1992,Mason,Le,04908 386 431,Silver,New
"""CID8788583""",Male,5/14/1985,Victoria,Simpson,04724 152 965,Gold,New
"""CID8711272""",Male,11/7/1980,Jade,Ruiz,04348 744 488,Gold,New
"""CID6864518""",Male,2/26/1992,Sophia,Pena,04532 424 233,Silver,New
"""CID7724201""",Male,12/30/1988,Lucia,Price,04813 296 854,Bronze,Occasional
"""CID8987509""",Male,2/12/1988,Grace,Fuller,04336 482 632,Silver,New
"""CID2588384""",Male,1/13/1989,Josephine,Robertson,04941 201 948,Silver,New
"""CID8157003""",Male,3/1/1981,Melody,Wu,04182 203 120,Bronze,New
"""CID5722305""",Male,3/23/1979,Lyla,Burgess,04468 321 225,Bronze,Occasional
"""CID7267162""",Male,1/4/1972,Allison,Obrien,04873 831 358,Silver,New
"""CID8601598""",Male,5/4/1984,Lydia,Floyd,04338 262 341,Bronze,Occasional
"""CID1516570""",Male,10/19/1977,Theo,Rice,04154 146 925,Gold,New
"""CID7868182""",Male,6/9/1994,Ayla,Rojas,04426 634 403,Bronze,New
"""CID6623498""",Male,10/24/1987,Hazel,Strickland,04321 546 381,Silver,New
"""CID1564650""",Male,6/27/1986,Lydia,Sutton,04960 527 514,Bronze,Occasional
"""CID1919404""",Male,2/12/1994,Christopher,Baldwin,04151 951 389,Silver,New
"""CID9346641""",Male,6/20/1991,Daisy,Graves,04462 790 226,Gold,New
"""CID1036906""",Male,7/8/1986,Isabella,Green,04647 652 782,Silver,New
"""CID1277528""",Male,4/6/1972,Carter,Turner,04993 870 670,Silver,New
"""CID7591158""",Male,4/1/1970,Sophie,Buchanan,04462 934 479,Bronze,New
"""CID4892044""",Male,3/8/1986,Anthony,Owen,04323 200 895,Silver,New
"""CID7168786""",Male,7/19/1993,Ryan,Cooper,04961 489 469,Silver,New
"""CID7879061""",Male,6/6/1979,Waylon,Bailey,04220 374 151,Bronze,New
"""CID5570791""",Male,6/11/1995,Angel,Shah,04808 737 905,Bronze,New
"""CID7482953""",Male,1/11/2005,Maeve,Boyd,04395 835 893,Gold,New
"""CID5686688""",Male,4/9/1994,Thomas,Ibarra,04558 100 815,Bronze,Occasional
"""CID5582299""",Male,12/6/1991,Hudson,Williamson,04807 202 480,Bronze,Occasional
"""CID4892084""",Male,1/4/1997,Ivy,Peters,04970 139 214,Bronze,New
"""CID6316344""",Male,7/10/1990,Emily,Cook,04475 214 443,Silver,New
"""CID5525050""",Male,3/2/1972,Waylon,Holland,04980 375 140,Gold,New
"""CID9403434""",Male,2/3/1988,Brooks,Chen,04241 341 810,Gold,New
"""CID8911337""",Male,11/16/1975,Ivy,Carter,04452 449 871,Bronze,Occasional
"""CID4894520""",Male,12/17/1991,Owen,Shaffer,04212 805 894,Silver,New
"""CID7166094""",Male,3/24/1972,Lyla,Duncan,04254 397 356,Bronze,New
"""CID9881226""",Male,3/8/1983,Eli,Sutton,04485 838 231,Silver,New
"""CID9048500""",Male,1/31/1990,Ella,Hill,04911 739 594,Bronze,Occasional
"""CID5611923""",Male,3/30/1984,Natalie,Arias,04796 267 529,Bronze,New
"""CID1060467""",Male,12/4/1990,Thomas,Barrera,04161 481 995,Gold,New
"""CID2595479""",Male,1/2/2007,Olivia,Peters,04497 974 549,Silver,New
"""CID5161952""",Male,2/2/1972,Eli,Black,04229 204 260,Silver,New
"""CID1535567""",Male,8/14/1990,Stella,Quinn,04302 837 581,Silver,New
"""CID6785239""",Male,2/22/2000,Kinsley,Dennis,04175 515 570,Silver,New
"""CID3650524""",Male,8/3/1992,Christian,Espinoza,04454 431 978,Bronze,New
"""CID4720271""",Male,3/3/1981,Eden,Chavez,04233 975 782,Silver,New
"""CID4783718""",Male,4/7/1986,Myles,Swanson,04940 101 259,Silver,New
"""CID6551070""",Male,12/17/1978,Hazel,Diaz,04625 608 361,Silver,New
"""CID5434628""",Male,9/19/1990,Colton,Curtis,04415 929 211,Gold,New
"""CID7071135""",Male,10/23/1974,Aaron,Mendez,04757 128 365,Silver,New
"""CID8988573""",Male,8/20/1976,Addison,Yates,04102 773 997,Bronze,Occasional
"""CID3241367""",Male,6/22/1980,Madison,Perez,04254 559 300,Gold,New
"""CID4772721""",Male,7/25/1999,Elijah,Hayes,04706 232 474,Bronze,New
"""CID6034675""",Male,8/25/1993,Alice,Alvarado,04141 275 290,Bronze,New
"""CID3217784""",Male,5/9/1992,Logan,Salas,04457 878 899,Bronze,New
"""CID7155427""",Male,6/18/1987,Luke,Stevens,04737 944 700,Bronze,Occasional
"""CID2908322""",Male,9/28/1978,Maeve,Doyle,04744 552 368,Bronze,Occasional
"""CID1745963""",Male,10/17/1988,Naomi,Perkins,04679 952 912,Bronze,Occasional
"""CID7198592""",Male,2/23/1982,Lydia,Mendez,04490 493 335,Silver,New
"""CID9512652""",Male,1/6/1979,Levi,Patterson,04445 720 987,Gold,New
"""CID4916643""",Male,3/4/1992,Daniel,Hoover,04705 812 119,Bronze,New
"""CID8726709""",Male,6/5/1987,Eli,Robbins,04477 372 211,Bronze,Occasional
"""CID7566355""",Male,6/11/1993,Olivia,Ball,04708 135 551,Bronze,Occasional
"""CID9046824""",Male,4/23/1982,Jack,Mccoy,04980 934 735,Bronze,New
"""CID3264136""",Male,2/8/1994,Wyatt,Petersen,04440 489 207,Silver,New
"""CID2451322""",Male,4/8/1993,Grayson,Ramos,04309 890 191,Gold,New
"""CID4174424""",Male,9/16/1986,Grace,Blair,04644 809 872,Bronze,Frequent Rider
"""CID7115581""",Male,12/8/1980,Ian,Horton,04399 764 479,Silver,New
"""CID7366872""",Male,7/16/1975,Hailey,Freeman,04624 610 893,Bronze,Frequent Rider
"""CID7339139""",Male,8/7/1988,Ezekiel,Gardner,04405 495 410,Bronze,New
"""CID4198911""",Male,5/19/1988,Beau,Mack,04248 514 274,Bronze,New
"""CID1750914""",Male,7/9/1985,Sophia,Hale,04912 116 180,Bronze,New
"""CID6444247""",Male,8/3/1985,Maverick,Torres,04435 986 257,Gold,New
"""CID4463798""",Male,4/22/1984,Josephine,Pope,04639 877 856,Bronze,New
"""CID3180078""",Male,6/19/1993,Hazel,Ryan,04562 391 139,Bronze,New
"""CID7012211""",Male,10/4/1991,Sadie,Ibarra,04153 108 124,Bronze,New
"""CID9337094""",Male,6/10/1989,Enzo,Trevino,04788 391 815,Silver,New
"""CID6035944""",Male,10/13/1993,James,Herrera,04306 906 468,Silver,New
"""CID8430067""",Male,12/16/1971,Iris,Black,04522 905 992,Bronze,New
"""CID8536713""",Male,11/4/1975,Camila,Guerra,04401 893 717,Bronze,Occasional
"""CID5776348""",Male,2/23/1984,Maverick,Rodriguez,04420 536 257,Silver,New
"""CID2960805""",Male,10/30/1987,Nathan,Valencia,04655 320 711,Silver,New
"""CID5753303""",Male,10/19/2006,Leah,Robles,04855 542 482,Bronze,Frequent Rider
"""CID8295105""",Male,12/26/1993,Miles,Clark,04518 277 389,Silver,New
"""CID6774748""",Male,5/11/1978,Addison,Davidson,04220 384 584,Bronze,Occasional
"""CID6799716""",Male,2/8/1984,Sofia,Manning,04885 887 335,Gold,New
"""CID6689563""",Male,1/18/1990,Miles,Holt,04104 997 527,Bronze,Frequent Rider
"""CID7967244""",Male,10/4/1986,Willow,Norris,04672 325 352,Gold,New
"""CID4841601""",Male,7/11/1970,Maria,Cummings,04304 613 407,Bronze,Occasional
"""CID5501411""",Male,11/23/1974,Vivian,Ward,04771 435 367,Bronze,New
"""CID8779024""",Male,4/15/1987,Owen,Conner,04567 319 136,Bronze,New
"""CID1757129""",Male,3/2/1971,Hazel,Burke,04818 502 362,Gold,New
"""CID3123435""",Male,2/20/2003,Weston,Hoffman,04364 430 625,Silver,New
"""CID8258687""",Male,10/16/1990,Sofia,Page,04843 648 250,Bronze,Occasional
"""CID4647984""",Male,10/14/1976,Daniel,Meyer,04549 506 122,Bronze,Occasional
"""CID6112870""",Male,6/22/1996,Eleanor,Moore,04103 334 783,Silver,New
"""CID3922737""",Male,2/12/1986,Ivy,Rios,04815 715 280,Silver,New
